label,model,fold,test_year,auc,precision,recall,f1,brier,pos_rate_train,pos_rate_test
median_return,logistic,6,1990,0.6953667953667952,0.6071428571428571,0.918918918918919,0.7311827956989247,0.2265494466078323,0.5119402985074627,0.5849802371541502
median_return,xgboost,6,1990,0.46248391248391246,0.525,0.28378378378378377,0.3684210526315789,0.2850590348050339,0.5119402985074627,0.5849802371541502
median_return,lightgbm,6,1990,0.4713642213642214,0.5806451612903226,0.36486486486486486,0.44813278008298757,0.28018449842622145,0.5119402985074627,0.5849802371541502
median_return,logistic,7,1991,0.6546352583586627,0.518796992481203,0.6160714285714286,0.563265306122449,0.2266993201597263,0.5117101193106496,0.4426877470355731
median_return,xgboost,7,1991,0.5703520770010131,0.49295774647887325,0.625,0.5511811023622047,0.2546824046106954,0.5117101193106496,0.4426877470355731
median_return,lightgbm,7,1991,0.5571175278622087,0.4789915966386555,0.5089285714285714,0.4935064935064935,0.25620043275740606,0.5117101193106496,0.4426877470355731
median_return,logistic,8,1992,0.6573918456271398,0.553072625698324,0.8319327731092437,0.6644295302013423,0.2409668629762123,0.5047694753577107,0.468503937007874
median_return,xgboost,8,1992,0.6170557111733582,0.5374149659863946,0.6638655462184874,0.5939849624060151,0.2562559113799429,0.5047694753577107,0.468503937007874
median_return,lightgbm,8,1992,0.6201369436663555,0.5357142857142857,0.6302521008403361,0.5791505791505791,0.25284690235288787,0.5047694753577107,0.468503937007874
median_return,logistic,9,1993,0.6158291131021945,0.46632124352331605,0.8823529411764706,0.6101694915254238,0.2590607066167628,0.5028880866425993,0.4031620553359684
median_return,xgboost,9,1993,0.6047266588754707,0.480225988700565,0.8333333333333334,0.6093189964157706,0.30887902689533175,0.5028880866425993,0.4031620553359684
median_return,lightgbm,9,1993,0.6181664718867679,0.48502994011976047,0.7941176470588235,0.6022304832713755,0.2996196748643448,0.5028880866425993,0.4031620553359684
median_return,logistic,10,1994,0.5900653594771241,0.609375,0.78,0.6842105263157895,0.2372122593762975,0.4932186569632815,0.5952380952380952
median_return,xgboost,10,1994,0.3750326797385621,0.46511627906976744,0.26666666666666666,0.3389830508474576,0.31121092322223926,0.4932186569632815,0.5952380952380952
median_return,lightgbm,10,1994,0.3437908496732026,0.4421052631578947,0.28,0.34285714285714286,0.3142746125104422,0.4932186569632815,0.5952380952380952
median_return,logistic,11,1995,0.52643831060858,0.43089430894308944,0.5463917525773195,0.4818181818181818,0.2526503971437193,0.5016793893129771,0.38492063492063494
median_return,xgboost,11,1995,0.48460259394745586,0.2638888888888889,0.1958762886597938,0.22485207100591717,0.27011249054440384,0.5016793893129771,0.38492063492063494
median_return,lightgbm,11,1995,0.5061523112736948,0.30666666666666664,0.23711340206185566,0.26744186046511625,0.26412332179817805,0.5016793893129771,0.38492063492063494
median_return,logistic,12,1996,0.5067685047193243,0.46875,0.7377049180327869,0.5732484076433121,0.258897279569976,0.4975900198468954,0.48031496062992124
median_return,xgboost,12,1996,0.6029557873820169,0.5269461077844312,0.7213114754098361,0.6089965397923875,0.2615287493278198,0.4975900198468954,0.48031496062992124
median_return,lightgbm,12,1996,0.6143194237456533,0.5146198830409356,0.7213114754098361,0.6006825938566553,0.2543933060271029,0.4975900198468954,0.48031496062992124
median_return,logistic,13,1997,0.568642160540135,0.5668789808917197,0.717741935483871,0.6334519572953736,0.2520020392696309,0.49722295688971174,0.4901185770750988
median_return,xgboost,13,1997,0.5256939234808702,0.5102040816326531,0.6048387096774194,0.5535055350553506,0.2936202646126991,0.49722295688971174,0.4901185770750988
median_return,lightgbm,13,1997,0.519567391847962,0.5170068027210885,0.6129032258064516,0.5608856088560885,0.29611111550927915,0.49722295688971174,0.4901185770750988
median_return,logistic,14,1998,0.6853875151747492,0.8235294117647058,0.2978723404255319,0.4375,0.24279570150782454,0.4918195339613287,0.5595238095238095
median_return,xgboost,14,1998,0.5752987029582775,0.5740740740740741,0.4397163120567376,0.4979919678714859,0.2683534351279585,0.4918195339613287,0.5595238095238095
median_return,lightgbm,14,1998,0.5282090601239537,0.5794392523364486,0.4397163120567376,0.5,0.2861940838268693,0.4918195339613287,0.5595238095238095
median_return,logistic,15,1999,0.46987082814241693,0.625,0.23178807947019867,0.33816425120772947,0.2794233235830074,0.4974335044330378,0.5992063492063492
median_return,xgboost,15,1999,0.5515048193561078,0.6329113924050633,0.33112582781456956,0.43478260869565216,0.29634753460071633,0.4974335044330378,0.5992063492063492
median_return,lightgbm,15,1999,0.5258343715166218,0.6081081081081081,0.2980132450331126,0.4,0.30873547926215295,0.4974335044330378,0.5992063492063492
median_return,logistic,16,2000,0.551671511627907,0.384,0.6,0.4682926829268293,0.2537540926427704,0.5046275892463641,0.31746031746031744
median_return,xgboost,16,2000,0.45632267441860463,0.2875,0.575,0.38333333333333336,0.33034285794689655,0.5046275892463641,0.31746031746031744
median_return,lightgbm,16,2000,0.42863372093023255,0.2662337662337662,0.5125,0.3504273504273504,0.3425176356194366,0.5046275892463641,0.31746031746031744
median_return,logistic,17,2001,0.7106036324786325,0.6438356164383562,0.9791666666666666,0.7768595041322314,0.22099327194776208,0.4920668058455115,0.5806451612903226
median_return,xgboost,17,2001,0.6216613247863247,0.6432432432432432,0.8263888888888888,0.723404255319149,0.24131347647816226,0.4920668058455115,0.5806451612903226
median_return,lightgbm,17,2001,0.6187900641025641,0.6532663316582915,0.9027777777777778,0.7580174927113703,0.23777821746279376,0.4920668058455115,0.5806451612903226
median_return,logistic,18,2002,0.6630731855450956,0.375886524822695,0.7162162162162162,0.4930232558139535,0.25710769337540834,0.4982135768161969,0.29365079365079366
median_return,xgboost,18,2002,0.6408290312784695,0.3697478991596639,0.5945945945945946,0.45595854922279794,0.25012318716352094,0.4982135768161969,0.29365079365079366
median_return,lightgbm,18,2002,0.6363498329790463,0.38333333333333336,0.6216216216216216,0.4742268041237113,0.25128385393973307,0.4982135768161969,0.29365079365079366
median_return,logistic,19,2003,0.6482123059866962,0.75,0.5304878048780488,0.6214285714285714,0.23876824040670983,0.4890359168241966,0.6507936507936508
median_return,xgboost,19,2003,0.44578021064301554,0.6071428571428571,0.5182926829268293,0.5592105263157895,0.27056968434969714,0.4890359168241966,0.6507936507936508
median_return,lightgbm,19,2003,0.41414911308204,0.6083916083916084,0.5304878048780488,0.5667752442996743,0.27880988237980936,0.4890359168241966,0.6507936507936508
median_return,logistic,20,2004,0.5392574558734023,0.7659574468085106,0.22641509433962265,0.34951456310679613,0.26836779242843467,0.49404547094911583,0.6309523809523809
